Day fraction since midnight on 	influent turbidity (NTU)	effluent turbidity (NTU)	water pump control (rpm)	coag pump control (rpm)	acid pump control (rpm)	carbon pump control (rpm)
0.5763772321	1.7524429560	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5764351154	1.7524429560	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5764929640	1.6198083162	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5765508358	1.6198083162	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5766087076	1.6198083162	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5766665794	1.4247786999	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5767244511	1.4247786999	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5767823345	1.4247786999	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5768402063	1.6232500076	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5768980780	1.6232500076	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5769559266	1.6232500076	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5770138100	1.6146608591	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5770716702	1.6146608591	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5771295420	1.6146608591	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5771874137	1.3823257685	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5772452855	1.3823257685	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5773031573	1.3823257685	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5773610290	1.9328068495	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5774189008	1.9328068495	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5774767726	1.9328068495	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5775346328	1.8045583963	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5775925161	1.8045583963	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5776503879	1.8045583963	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5777082481	1.5296907425	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5777661199	1.5296907425	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5778239917	1.5296907425	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5778818634	1.6923904419	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5779397352	1.6923904419	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5779975954	1.6923904419	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5780554788	1.9200903177	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5781133505	1.9200903177	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5781712223	1.9200903177	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5782290941	2.6627161503	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5782869658	2.6627161503	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5783448260	2.6627161503	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5784026978	2.8803324699	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5784605580	2.8803324699	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5785184298	2.8803324699	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5785763016	2.7082033157	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5786341733	2.7082033157	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5786920451	2.7082033157	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5787499285	2.7446618080	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5788078002	2.7446618080	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5788656604	2.7446618080	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5789235206	2.6235251427	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5789814040	2.6235251427	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5790392642	2.6235251427	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5790971475	2.6540846825	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5791550193	2.6540846825	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5792128911	2.6540846825	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
