Day fraction since midnight on 	influent turbidity (NTU)	effluent turbidity (NTU)	water pump control (rpm)	coag pump control (rpm)	acid pump control (rpm)	carbon pump control (rpm)
0.6028758886	7.2075548172	2.6197042465	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6029337604	6.8598337173	1.8591047525	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6029916322	6.8598337173	1.8591047525	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6030495041	6.8598337173	1.8591047525	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6031073643	6.7631034851	2.0716621876	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6031652361	6.7631034851	2.0716621876	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6032231080	6.7631034851	2.0716621876	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6032809798	6.4576220512	1.7068436146	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6033388401	6.4576220512	1.7068436146	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6033967235	6.4576220512	1.7068436146	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6034545837	6.1300253868	1.7884393930	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6035124671	6.1300253868	1.7884393930	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6035703274	6.1300253868	1.7884393930	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6036281992	5.8287105560	1.9374690056	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6036860826	5.8287105560	1.9374690056	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6037439429	5.8287105560	1.9374690056	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6038018147	5.6352000237	1.3281548023	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6038596750	5.6352000237	1.3281548023	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6039175468	5.6352000237	1.3281548023	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6039754186	5.4007282257	1.3692455292	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6040333136	5.4007282257	1.3692455292	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6040911623	5.4007282257	1.3692455292	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6041490457	5.2779951096	1.0644137859	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6042069059	5.2779951096	1.0644137859	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6042647662	5.2779951096	1.0644137859	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6043226380	5.1901845932	4.8336434364	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6043805099	5.1901845932	4.8336434364	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6044383933	5.1901845932	4.8336434364	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6044962535	5.1406159401	5.0988998413	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6045541254	5.1406159401	5.0988998413	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6046120088	5.1406159401	5.0988998413	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6046698806	6.0468692780	3.5304450989	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6047277409	6.0468692780	3.5304450989	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6047856127	6.0468692780	3.5304450989	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6048434729	6.4653010368	4.1239838600	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6049013448	6.4653010368	4.1239838600	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6049592166	6.4653010368	4.1239838600	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6050171000	5.8510928154	2.2668123245	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6050749603	5.8510928154	2.2668123245	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6051328437	5.8510928154	2.2668123245	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6051907039	5.1581244469	7.8861656189	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6052485758	5.1581244469	7.8861656189	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6053064360	5.1581244469	7.8861656189	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6053643194	5.1147389412	5.3831105232	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6054221797	5.1147389412	5.3831105232	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6054800515	5.1147389412	5.3831105232	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6055379233	4.9362049103	3.1621327400	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6055958067	4.9362049103	3.1621327400	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6056536554	4.9362049103	3.1621327400	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6057115388	4.2283854485	2.0512316227	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6057693991	4.2283854485	2.0512316227	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6058272709	4.2283854485	2.0512316227	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6058851427	3.9948446751	3.0178732872	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6059430146	3.9948446751	3.0178732872	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6060008864	3.9948446751	3.0178732872	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6060587698	3.8950026035	4.7162742615	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6061166301	3.8950026035	4.7162742615	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6061744903	3.8950026035	4.7162742615	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6062323622	4.6619858742	3.9703977108	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6062902340	4.6619858742	3.9703977108	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6063481058	4.6619858742	3.9703977108	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6064059892	5.2650218010	3.5991766453	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6064638610	5.2650218010	3.5991766453	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6065217329	5.2650218010	3.5991766453	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6065796047	5.6178903580	2.3195068836	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6066374650	5.6178903580	2.3195068836	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6066953252	5.6178903580	2.3195068836	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6067531971	5.6378817558	6.0517282486	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6068110689	5.6378817558	6.0517282486	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6068689523	5.6378817558	6.0517282486	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6069268241	5.6522088051	5.5590457916	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6069846959	5.6522088051	5.5590457916	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6070425678	5.6522088051	5.5590457916	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6071004280	7.1581134796	3.8219587803	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6071582883	7.1581134796	3.8219587803	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6072161601	7.1581134796	3.8219587803	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6072740320	6.8737640381	2.4821536541	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6073319038	6.8737640381	2.4821536541	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6073897756	6.8737640381	2.4821536541	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6074476475	6.0208039284	1.8089884520	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6075055193	6.0208039284	1.8089884520	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6075633795	6.0208039284	1.8089884520	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6076212514	5.6242604256	1.7952940464	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6076791232	5.6242604256	1.7952940464	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6077369950	5.6242604256	1.7952940464	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6077948669	5.1700744629	5.8898706436	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6078527503	5.1700744629	5.8898706436	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6079106105	5.1700744629	5.8898706436	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6079684823	4.8350386620	5.4872221947	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6080263426	4.8350386620	5.4872221947	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6080842144	4.8350386620	5.4872221947	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6081420863	5.2219009399	3.6041505337	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6081999697	5.2219009399	3.6041505337	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6082578299	5.2219009399	3.6041505337	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6083157018	5.0341172218	3.0923573971	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6083735736	5.0341172218	3.0923573971	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6084314454	5.0341172218	3.0923573971	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6084893288	4.8106532097	1.8428652287	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6085471775	4.8106532097	1.8428652287	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6086050493	4.8106532097	1.8428652287	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6086629212	4.4188637733	1.1967767477	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6087207930	4.4188637733	1.1967767477	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6087786764	4.4188637733	1.1967767477	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6088365367	4.4180030823	1.4256508350	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6088944085	4.4180030823	1.4256508350	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6089522803	4.4180030823	1.4256508350	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6090101406	6.2923531532	1.8781014681	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6090680240	6.2923531532	1.8781014681	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6091258958	6.2923531532	1.8781014681	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6091837561	9.6853599548	1.0968151093	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6092416279	9.6853599548	1.0968151093	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6092994997	9.6853599548	1.0968151093	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6093573831	15.9244670868	1.0040805340	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6094152434	15.9244670868	1.0040805340	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6094731037	15.9244670868	1.0040805340	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6095309870	14.3989257813	1.0717190504	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6095888473	14.3989257813	1.0717190504	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6096467192	14.3989257813	1.0717190504	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6097045910	16.6670570374	1.1204627752	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6097624744	16.6670570374	1.1204627752	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6098203346	16.6670570374	1.1204627752	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6098782065	18.7544860840	1.0843373537	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6099360783	18.7544860840	1.0843373537	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6099939501	18.7544860840	1.0843373537	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6100518220	18.5249214172	0.9897726178	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6101096938	18.5249214172	0.9897726178	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6101675656	18.5249214172	0.9897726178	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6102254259	16.8064365387	0.8663803935	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6102833093	16.8064365387	0.8663803935	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6103411695	16.8064365387	0.8663803935	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6103990529	14.8817462921	0.8663803935	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6104569016	14.7689142227	1.0266255140	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6105147735	14.7689142227	1.0266255140	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6105726453	14.7689142227	1.0266255140	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6106305171	12.9962854385	0.9918810725	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6106884005	12.9962854385	0.9918810725	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6107462608	12.9962854385	0.9918810725	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6108041442	11.5568437576	0.9080846906	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6108620044	11.5568437576	0.9080846906	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6109198647	11.5568437576	0.9080846906	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6109777365	10.7062826157	0.9080846906	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6110356084	10.6050186157	0.8366718888	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6110934802	10.6050186157	0.8366718888	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6111513636	10.6050186157	0.8366718888	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6112092470	9.5596294403	0.8484548926	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6112671072	9.5596294403	0.8484548926	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6113249791	9.5596294403	0.8484548926	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6113828278	9.9740734100	0.8706018925	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6114406996	9.9740734100	0.8706018925	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6114985714	9.9740734100	0.8706018925	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6115564548	9.9872570038	0.9157265425	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6116143151	9.9872570038	0.9157265425	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6116721869	9.9872570038	0.9157265425	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6117300587	10.0013771057	0.9148874283	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6117879306	10.0013771057	0.9148874283	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6118457908	10.0013771057	0.9148874283	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6119036627	9.7573671341	0.9552885890	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6119615461	9.7573671341	0.9552885890	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6120194063	9.7573671341	0.9552885890	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6120772782	9.6184682846	1.1449583769	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6121351500	9.6184682846	1.1449583769	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6121930218	9.6184682846	1.1449583769	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6122508937	9.6985425949	4.4295020103	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6123087770	9.6985425949	4.4295020103	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6123666373	9.6985425949	4.4295020103	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6124244976	9.9630165100	9.1467885971	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6124823694	9.9630165100	9.1467885971	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6125402528	9.9630165100	9.1467885971	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6125981131	26.3603038788	8.7656784058	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6126559965	26.3603038788	8.7656784058	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6127138683	26.3603038788	8.7656784058	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6127717517	17.4319477081	5.9953985214	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6128296004	17.4319477081	5.9953985214	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6128874607	17.4319477081	5.9953985214	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6129453325	11.6605520248	5.6835641861	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6130032159	11.6605520248	5.6835641861	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6130610761	11.6605520248	5.6835641861	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6131189480	7.8751440048	5.2831077576	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6131768198	7.8751440048	5.2831077576	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6132347148	7.8751440048	5.2831077576	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6132925519	7.0069708824	4.1515846252	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6133504237	7.0069708824	4.1515846252	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6134083233	7.0069708824	4.1515846252	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6134662021	5.9569129944	3.6574676037	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6135240924	5.9569129944	3.6574676037	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6135819826	5.9569129944	3.6574676037	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6136398729	5.4885358810	3.0987060070	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6136977632	5.4885358810	3.0987060070	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6137556419	5.4885358810	3.0987060070	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6138135322	5.1411185265	2.5555324554	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6138714341	5.1411185265	2.5555324554	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6139293244	5.1411185265	2.5555324554	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6139872031	4.9981017113	2.2516791821	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6140451049	4.9981017113	2.2516791821	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6141029837	4.9981017113	2.2516791821	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6141608739	4.7107763290	2.5823836327	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6142187758	4.7107763290	2.5823836327	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6142766429	4.7107763290	2.5823836327	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6143345332	4.3063521385	2.7273013592	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6143924235	4.3063521385	2.7273013592	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6144503138	4.3063521385	2.7273013592	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6145082041	3.9537069798	5.3574337959	34.2582857143	0.3513294798	1.4060115607	0.7030057803
0.6145660944	3.9537069798	5.3574337959	34.2582857143	0.3513294798	1.4060115607	0.7030057803
