Day fraction since midnight on 	influent turbidity (NTU)	effluent turbidity (NTU)	water pump control (rpm)	coag pump control (rpm)	acid pump control (rpm)	carbon pump control (rpm)
0.6093602245	6.0677175522	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6094181079	6.1156373024	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6094759679	6.1156373024	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6095338512	6.1156373024	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6095917113	6.4141054153	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6096495716	6.4634137154	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6097074431	6.4634137154	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6097653315	6.4634137154	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6098231917	6.7551860809	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6098810633	6.7780542374	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6099389235	6.7780542374	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6099968067	6.7780542374	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6100546900	6.8067455292	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6101125499	6.8587527275	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6101704102	6.8587527275	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6102283049	6.8587527275	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6102861650	7.1232123375	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6103440254	7.1458249092	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6104019086	7.1458249092	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6104597687	7.1458249092	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6105176315	7.2873983383	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6105755149	7.2706117630	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6106333750	7.2706117630	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6106912582	7.2706117630	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6107491184	7.1380710602	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6108070016	7.1625323296	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6108648617	7.1625323296	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6109227231	7.1625323296	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6109806064	7.1431183815	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6110384663	7.1606640816	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6110963498	7.1606640816	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6111542214	7.1606640816	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6112120845	7.0639214516	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6112699469	7.1414880753	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6113278319	7.1414880753	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6113857039	7.1414880753	8.5475711823	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6114435869	6.8622908592	8.3454551697	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6115014240	6.7571511269	8.3454551697	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6115593073	6.7571511269	8.3454551697	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6116171675	6.7571511269	8.3454551697	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6116750507	6.5752148628	8.3454551697	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6117329108	6.6860790253	8.3454551697	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6117907977	6.6860790253	8.3454551697	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6118486614	6.6860790253	8.3454551697	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6119065217	6.7505059242	8.3454551697	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6119644074	6.6644406319	8.3454551697	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6120222676	6.6644406319	8.3454551697	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6120801279	6.6644406319	8.3454551697	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6121380111	6.4670448303	8.3454551697	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6121958712	6.4670448303	8.4350624084	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6122537570	6.4670448303	8.4350624084	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6123116428	6.4670448303	8.4350624084	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6123694798	6.4670448303	8.4406900406	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6124273632	6.2341856956	8.4406900406	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6124852231	6.2341856956	8.4406900406	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6125431101	6.2341856956	8.4406900406	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6126009702	5.8914976120	8.4406900406	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6126588534	5.8391895294	8.4406900406	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6127167135	5.8391895294	8.4406900406	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6127745968	5.8391895294	8.4406900406	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6128324568	5.8391895294	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6128903170	5.7449555397	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6129482002	5.7449555397	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6130060637	5.7449555397	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6130639240	5.6349678040	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6131218151	5.5923786163	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6131796751	5.5923786163	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6132375352	5.5923786163	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6132954187	5.4703788757	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6133532788	5.4325809479	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6134111618	5.4325809479	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6134690222	5.4325809479	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6135269054	5.3071351051	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6135847654	5.2797994614	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6136426287	5.2797994614	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6137005161	5.2797994614	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6137583798	5.3121733665	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6138162400	5.3931879997	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6138741232	5.3931879997	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6139319834	5.3931879997	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6139898666	5.4474759102	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6140477499	5.4920811653	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6141056100	5.4920811653	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6141634699	5.4920811653	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6142213534	6.1312980652	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6142792135	6.4138894081	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6143370735	6.4138894081	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6143949569	6.4138894081	8.4701948166	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6144528168	6.4138894081	8.5443782806	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6145107028	5.3733282089	8.5443782806	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6145685769	5.3733282089	8.5443782806	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6146264371	5.3733282089	8.5443782806	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6146842974	5.2572479248	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6147421662	5.2675399780	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6148000497	5.2675399780	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6148579096	5.2675399780	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6149157953	5.2968530655	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6149736580	5.3992319107	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6150315197	5.3992319107	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6150894059	5.3992319107	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6151472658	5.9116172791	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6152051314	6.1152276993	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6152630149	6.1152276993	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6153208750	6.1152276993	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6153787583	7.3003692627	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6154366182	7.5237026215	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6154945017	7.5237026215	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6155523616	7.5237026215	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6156102219	8.1718235016	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6156681096	8.3534212112	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6157259950	8.3534212112	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6157838322	8.3534212112	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6158417152	8.8932304382	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6158995776	9.0322828293	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6159574611	9.0322828293	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6160153460	9.0322828293	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6160731858	9.4438877106	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6161310689	9.4438877106	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6161889290	9.5799694061	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6162468156	9.5799694061	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6163046778	9.5799694061	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6163625380	9.7337617874	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6164204212	9.8712882996	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6164782835	9.8712882996	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6165361455	9.8712882996	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6165940287	10.1021270752	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6166518888	9.9807147980	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6167097606	9.9807147980	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6167676322	9.9807147980	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6168255155	10.0674362183	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6168833756	10.1185035706	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6169412389	10.1185035706	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6169991224	10.1185035706	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6170569823	10.1598186493	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6171148658	10.1090211868	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6171727257	10.1090211868	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6172306089	10.1090211868	8.5613164902	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6172884724	10.0773391724	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6173463558	10.0719718933	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6174042158	10.0719718933	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6174620759	10.0719718933	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6175199594	9.9495964050	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6175778193	10.0675668716	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6176357056	10.0675668716	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6176935656	10.0675668716	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6177514258	10.0017642975	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6178092974	10.0148077011	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6178671807	10.0148077011	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6179250442	10.0148077011	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6179829275	10.2009763718	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6180407889	10.0718631744	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6180986514	10.0718631744	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6181565346	10.0718631744	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6182143948	10.1207799911	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6182722590	10.0671186447	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6183301452	10.0671186447	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6183880053	10.0671186447	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6184459004	10.1742649078	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6185037605	10.3464927673	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6185616235	10.3464927673	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6186194837	10.3464927673	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6186773669	10.3963451385	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6187352319	10.4237346649	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6187930921	10.4237346649	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6188509754	10.4237346649	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6189088373	10.3695030212	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6189667223	10.2103052139	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6190245825	10.2103052139	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6190824682	10.2103052139	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6191403282	10.3592405319	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6191981883	10.1763610840	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6192560600	10.1763610840	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6193139458	10.1763610840	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6193718088	10.3712043762	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6194296707	10.4204206467	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6194875539	10.4204206467	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6195454141	10.4204206467	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6196032975	10.4657316208	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6196611575	10.5112104416	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6197190178	10.5112104416	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6197769010	10.5112104416	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6198347843	10.6239967346	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6198926445	10.6339788437	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6199505091	10.6339788437	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6200083692	10.6339788437	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6200662525	10.5237522125	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6201241147	10.5788583755	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6201820009	10.5788583755	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6202398612	10.5788583755	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6202977327	10.6801347733	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6203555930	10.6462182999	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6204134761	10.6462182999	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6204713363	10.6462182999	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6205292080	10.7885618210	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6205870797	17.4453620911	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6206449516	17.4453620911	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6207028463	17.4453620911	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6207606834	12.6991090775	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6208185666	12.0539207458	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6208764284	12.0539207458	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6209343116	12.0539207458	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6209921740	11.3762588501	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6210500573	11.3766069412	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6211079173	11.3766069412	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6211657775	11.3766069412	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6212236609	11.3047780991	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6212815208	11.4301156998	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6213394043	11.4301156998	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6213972644	11.4301156998	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6214551474	11.3693084717	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6215130078	11.1800146103	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6215708679	11.1800146103	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6216287511	11.1800146103	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6216866159	11.3407888412	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6217445010	11.3610401154	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6218023611	11.3610401154	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6218602211	11.3610401154	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6219181043	11.0601816177	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6219759646	11.3302288055	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6220338479	11.3302288055	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6220917311	11.3302288055	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6221495932	11.1795768738	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6222074536	11.0644292831	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6222653395	11.0644292831	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6223232019	11.0644292831	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6223810621	11.1597023010	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6224389244	11.1625204086	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6224968079	11.1625204086	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6225546678	11.1625204086	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6226125512	11.2335815430	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6226704131	11.2728977203	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6227282964	11.2728977203	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6227861563	11.2728977203	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6228440167	11.2364368439	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6229018999	11.1885099411	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6229597601	11.1885099411	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6230176431	11.1885099411	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6230755035	11.2956533432	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6231333867	11.4196462631	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6231912468	11.4196462631	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6232491301	11.4196462631	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6233069921	11.4078607559	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6233648521	11.5214414597	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6234227354	11.5214414597	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6234805955	11.5214414597	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6235384788	11.5180606842	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6235963409	11.4582052231	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6236542109	11.4582052231	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6237121063	11.4582052231	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6237699783	11.6125926971	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6238278738	11.5945043564	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6238857461	11.5945043564	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6239436414	11.5945043564	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6240015135	11.3263263702	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6240594091	11.4144229889	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6241172811	11.4144229889	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6241751535	11.4144229889	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6242330489	11.2698564529	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6242909211	11.2166929245	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6243488164	11.2166929245	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6244066894	11.2166929245	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
0.6244645847	11.0609197617	4.5326385498	34.6080000000	0.3513294798	0.0000000000	10.5433526012
