Day fraction since midnight on 	influent turbidity (NTU)	effluent turbidity (NTU)	water pump control (rpm)	coag pump control (rpm)	acid pump control (rpm)	carbon pump control (rpm)
0.5672809047	8.7250928879	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5673387909	8.3157444000	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5673966537	8.3157444000	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5674545397	8.1782102585	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5675124025	8.1782102585	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5675702885	8.1782102585	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5676281511	7.8589878082	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5676860139	7.8397130966	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5677439001	7.8397130966	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5678017629	7.8397130966	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5678596487	7.6947207451	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5679175117	7.5462312698	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5679753975	7.5462312698	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5680332605	7.5462312698	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5680911463	7.4038372040	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5681490091	7.2976579666	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5682068722	7.2976579666	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5682647581	7.2976579666	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5683226441	7.0453228951	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5683805069	7.0760350227	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5684383697	7.0760350227	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5684962345	7.0760350227	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5685541204	5.9932036400	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5686119833	6.3996987343	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5686698728	6.3996987343	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5687277356	6.3996987343	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5687856220	6.9158010483	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5688434848	7.2616953850	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5689013481	7.2616953850	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5689592342	7.2616953850	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5690170973	8.8039102554	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5690749835	8.7551345825	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5691328463	8.7551345825	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5691907327	8.7551345825	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5692486028	7.1672239304	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5693064660	7.1489090919	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5693643522	7.1489090919	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5694222381	7.1489090919	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5694800780	6.5471243858	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5695379644	6.5043272972	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5695958275	6.5043272972	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5696537137	6.5043272972	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5697115767	6.3705201149	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5697694646	6.4433851242	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5698273275	6.4433851242	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5698851905	6.4433851242	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5699430767	6.2842221260	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5700009434	6.3264570236	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5700588296	6.3264570236	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5701167157	6.3264570236	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5701745556	6.2697134018	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5702324418	6.2697134018	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5702903046	6.3197636604	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5703481910	6.3197636604	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5704060539	6.3197636604	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5704639403	6.2430558205	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5705218031	6.2064290047	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5705796895	6.2064290047	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5706375525	6.2064290047	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5706954153	6.0537786484	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5707533017	6.0650486946	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5708111648	6.0650486946	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5708690509	6.0650486946	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5709269140	6.1237306595	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5709847999	6.1140027046	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5710426655	6.1140027046	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5711005287	6.1140027046	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5711584149	7.3634386063	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5712162779	7.3619656563	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5712741639	7.3619656563	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5713320272	7.3619656563	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5713898902	6.7507767677	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5714477764	6.3260016441	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5715056409	6.3260016441	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5715635271	6.3260016441	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5716213901	6.0047473907	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5716792763	5.9351611137	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5717371625	5.9351611137	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5717950024	5.9351611137	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5718528886	5.8889269829	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5719107516	5.7705197334	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5719686378	5.7705197334	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5720265008	5.7705197334	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5720843902	5.9066920280	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5721422523	5.9668803215	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5722001358	5.9668803215	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5722579963	5.9668803215	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5723158563	5.7838578224	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5723737400	5.7838578224	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5724316001	5.8659996986	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5724894837	5.8659996986	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5725473440	5.8659996986	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5726052043	5.9190740585	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5726630878	5.8543167114	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5727209479	5.8543167114	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5727788334	5.8543167114	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5728366937	5.7943263054	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5728945771	5.8186063766	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5729524390	5.8186063766	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5730102994	5.8186063766	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5730681828	5.9991750717	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5731260429	6.0686845779	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5731839305	6.0686845779	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5732417908	6.0686845779	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5732996511	6.6589851379	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5733575343	6.6998596191	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5734153948	6.6998596191	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5734732781	6.6998596191	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5735311386	6.7640266418	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5735890220	6.7551131248	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5736468823	6.7551131248	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5737047426	6.7551131248	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5737626260	6.8956270218	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5738204863	6.8956270218	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5738783698	6.9855241776	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5739362301	6.9855241776	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5739941135	6.9855241776	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5740519738	6.8838872910	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5741098341	6.8123669624	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5741677173	6.8123669624	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5742255776	6.8123669624	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5742834613	6.4665594101	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5743413214	6.3088712692	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5743992050	6.3088712692	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5744570651	6.3088712692	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5745149488	6.1287865639	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5745728090	6.0428886414	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5746306694	6.0428886414	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5746885528	6.0428886414	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5747464131	5.7922639847	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5748042965	5.7329230309	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5748621568	5.7329230309	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5749200403	5.7329230309	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5749779006	5.5780348778	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5750357609	5.6512918472	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5750936441	5.6512918472	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5751515046	5.6512918472	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5752093880	6.4321279526	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5752672484	6.3000755310	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5753251318	6.3000755310	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5753829921	6.3000755310	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5754408755	6.1509943008	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5754987358	6.1960921288	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5755565959	6.1960921288	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5756144795	6.1960921288	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5756723396	6.3724427223	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5757302231	6.4761929512	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5757880835	6.4761929512	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5758459452	6.4761929512	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5759038289	7.1549229622	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5759616890	7.2948861122	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5760195724	7.2948861122	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5760774327	7.2948861122	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5761353161	7.8761043549	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5761931766	7.8761043549	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5762510599	7.8727922440	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5763089202	7.8727922440	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5763667805	7.8727922440	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5764246639	7.8886547089	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5764825268	7.8385763168	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5765404103	7.8385763168	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5765982706	7.8385763168	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5766561307	7.6370387077	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5767140143	7.5605964661	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5767718744	7.5605964661	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5768297578	7.5605964661	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5768876181	7.2908921242	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5769455018	7.2215342522	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5770033621	7.2215342522	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5770612455	7.2215342522	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5771191056	7.1220202446	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5771769661	7.1206812859	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5772348496	7.1206812859	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5772927125	7.1206812859	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5773505979	7.2348713875	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5774084582	7.1150321960	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5774663185	7.1150321960	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5775242017	7.1150321960	4.7709174156	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5775820648	7.1150321960	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5776399480	6.7998056412	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5776978085	6.7998056412	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5777556688	6.7998056412	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5778135523	6.5909786224	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5778714126	6.5176153183	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5779292960	6.5176153183	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5779871563	6.5176153183	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5780450398	6.4007401466	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5781029024	6.3586521149	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5781607627	6.3586521149	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5782186461	6.3586521149	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5782765064	6.2837920189	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5783343897	6.2837920189	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5783922521	6.3563756943	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5784501358	6.3563756943	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5785079958	6.3563756943	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5785658795	6.5208559036	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5786237396	6.5292677879	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5786816001	6.5292677879	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5787394833	6.5292677879	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5787973436	6.5359988213	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5788552273	6.3869986534	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5789131105	6.3869986534	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5789709477	6.3869986534	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5790288313	6.1313610077	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5790867174	6.1438636780	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5791445661	6.1438636780	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5792024496	6.1438636780	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5792603101	5.7431001663	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5793181702	5.5264997482	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5793760559	5.5264997482	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5794339162	5.5264997482	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5794917994	5.2502689362	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
0.5795496599	5.1835713387	8.6899251938	34.1897142857	0.5271676301	0.0000000000	10.5433526012
