Day fraction since midnight on 	influent turbidity (NTU)	effluent turbidity (NTU)	water pump control (rpm)	coag pump control (rpm)	acid pump control (rpm)	carbon pump control (rpm)
0.4688384970	2.2549321651	10.1611728668	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4688963572	2.2549321651	10.1611728668	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4689542406	2.2549321651	10.1611728668	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4690121009	1.9307469130	8.8819522858	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4690699843	1.9307469130	8.8819522858	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4691278445	1.9307469130	8.8819522858	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4691857277	1.7263604403	8.5264558792	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4692435882	1.7263604403	8.5264558792	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4693014483	1.7263604403	8.5264558792	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4693593319	1.2908121347	7.1820225716	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4694171921	1.2908121347	7.1820225716	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4694750755	1.2908121347	7.1820225716	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4695329356	1.0982582569	5.7301654816	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4695908192	1.0982582569	5.7301654816	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4696486794	1.0982582569	5.7301654816	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4697065655	1.0829432011	6.0190014839	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4697644258	1.0829432011	6.0190014839	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4698223110	1.0829432011	6.0190014839	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4698801715	1.4758417606	5.1505808830	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4699380547	1.4758417606	5.1505808830	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4699959152	1.4758417606	5.1505808830	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4700537752	1.2249208689	10.4260854721	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4701116355	1.2249208689	10.4260854721	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4701695191	1.2249208689	10.4260854721	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4702273793	1.2040438652	5.9716997147	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4702852625	1.2040438652	5.9716997147	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4703431230	1.2040438652	5.9716997147	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4704010064	1.4851918221	9.0393772125	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4704588667	1.4851918221	9.0393772125	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4705167269	1.4851918221	9.0393772125	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4705746101	1.6851294041	7.5977373123	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4706324723	1.6851294041	7.5977373123	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4706903557	1.6851294041	7.5977373123	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4707482160	1.6287971735	6.9943308830	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4708060994	1.6287971735	6.9943308830	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4708639618	1.6287971735	6.9943308830	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4709218221	1.6287971735	6.4466509819	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4709797057	1.4390990734	6.4466509819	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4710375660	1.4390990734	6.4466509819	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4710954494	1.4390990734	5.4290122986	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4711533096	1.0602616072	5.4290122986	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4712111928	1.0602616072	5.4290122986	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4712690764	1.0602616072	4.6081237793	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4713269136	0.8626155853	4.6081237793	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4713847969	0.8626155853	4.6081237793	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4714426572	0.8626155853	3.5161123276	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4715005406	0.9648661613	3.5161123276	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4715584009	0.9648661613	3.5161123276	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4716162841	0.9648661613	9.3087863922	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4716741443	0.8650885820	9.3087863922	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4717320277	0.8650885820	9.3087863922	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4717898880	0.8650885820	15.4354715347	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4718477485	0.9253692627	14.8338813782	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4719056319	0.9253692627	14.8338813782	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4719634921	0.9253692627	14.8338813782	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4720213755	1.2668176889	5.5578289032	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4720792358	1.2668176889	5.5578289032	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4721371192	1.2668176889	5.5578289032	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4721949794	1.4737491608	5.6088881493	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4722528397	1.4737491608	5.6088881493	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4723107231	1.4737491608	5.6088881493	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4723685831	1.1068967581	6.0168266296	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4724264665	1.1068967581	6.0168266296	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4724843268	1.1068967581	6.0168266296	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4725422102	0.8351442814	5.0730829239	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4726000705	0.8351442814	5.0730829239	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4726579540	0.8351442814	5.0730829239	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4727158373	0.7531150579	3.9844326973	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4727736746	0.7531150579	3.9844326973	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4728315580	0.7531150579	3.9844326973	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4728894183	0.5719385147	3.9151928425	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4729473017	0.5719385147	3.9151928425	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4730051617	0.5719385147	3.9151928425	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4730630453	0.7027935982	9.6645832062	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4731209056	0.7027935982	9.6645832062	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4731787889	0.7027935982	9.6645832062	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4732366492	0.7914059162	8.3645935059	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4732945116	0.7914059162	8.3645935059	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4733523952	0.7914059162	8.3645935059	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4734102554	0.6879529953	6.0457057953	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4734681389	0.6879529953	6.0457057953	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4735259989	0.6879529953	6.0457057953	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4735838616	0.6836092472	7.8264160156	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4736417450	0.6836092472	7.8264160156	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4736996052	0.6836092472	7.8264160156	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4737574887	0.6526614428	5.3412461281	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4738153489	0.6526614428	5.3412461281	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4738732323	0.6526614428	5.3412461281	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4739310926	0.6047774553	3.8884768486	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4739889526	0.6047774553	3.8884768486	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4740468362	0.6047774553	3.8884768486	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4741046963	0.5779019594	3.8884768486	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4741625797	0.5626693964	6.5806369781	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4742204399	0.5626693964	6.5806369781	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4742783236	0.5626693964	6.5806369781	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4743361838	0.5103858709	9.7771053314	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4743940672	0.5103858709	9.7771053314	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4744519275	0.5103858709	9.7771053314	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4745097875	0.5330913067	8.8189315796	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4745676712	0.5330913067	8.8189315796	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4746255312	0.5330913067	8.8189315796	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4746834146	0.5268096924	5.5631408691	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4747412751	0.5268096924	5.5631408691	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4747991584	0.5268096924	5.5631408691	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4748570187	0.5934387445	4.6174216270	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4749149019	0.5934387445	4.6174216270	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4749727624	0.5934387445	4.6174216270	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4750306241	0.5293806791	4.1442999840	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4750885107	0.5293806791	4.1442999840	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4751463710	0.5293806791	4.1442999840	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4752042336	0.5890340805	4.4462680817	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4752621169	0.5890340805	4.4462680817	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4753199772	0.5890340805	4.4462680817	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4753778606	0.5710084438	3.4345164299	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4754357207	0.5710084438	3.4345164299	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4754936041	0.5710084438	3.4345164299	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4755514645	0.5064342022	9.4287433624	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4756093246	0.5064342022	9.4287433624	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4756672080	0.5064342022	9.4287433624	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4757250682	0.5615454912	8.2526817322	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4757829519	0.5615454912	8.2526817322	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4758408121	0.5615454912	8.2526817322	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4758986955	0.7969331741	5.7546453476	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4759565558	0.7969331741	5.7546453476	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4760144392	0.7969331741	5.7546453476	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4760722994	1.1508700848	5.5517702103	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4761301597	1.1508700848	5.5517702103	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4761880431	1.1508700848	5.5517702103	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4762459034	1.1667128801	3.9632816315	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4763037868	1.1667128801	3.9632816315	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4763616470	1.1667128801	3.9632816315	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4764195302	1.1867754459	3.1526551247	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4764773905	1.1867754459	3.1526551247	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4765352507	1.1867754459	3.1526551247	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4765931341	1.1922372580	2.7460205555	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4766509944	1.1922372580	2.7460205555	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4767088778	1.1922372580	2.7460205555	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4767667383	1.1558132172	2.3379008770	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4768246217	1.1558132172	2.3379008770	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4768824819	1.1558132172	2.3379008770	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4769403653	1.1707637310	2.3379008770	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4769982256	1.1608594656	3.7941746712	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4770560856	1.1608594656	3.7941746712	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4771139690	1.1608594656	3.7941746712	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4771718295	1.1575188637	8.4126291275	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4772297153	1.1575188637	8.4126291275	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4772875755	1.1575188637	8.4126291275	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4773454371	1.1881784201	5.7564663887	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4774033207	1.1881784201	5.7564663887	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4774611807	1.1881784201	5.7564663887	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4775190643	1.6972696781	4.0283527374	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4775769246	1.6972696781	4.0283527374	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4776348078	1.6972696781	4.0283527374	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4776926682	2.0413460732	2.8697447777	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4777505515	2.0413460732	2.8697447777	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4778084141	2.0413460732	2.8697447777	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4778662745	1.8823236227	2.8697447777	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4779241577	1.8823236227	2.6233267784	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4779820207	1.8823236227	2.6233267784	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4780399039	1.6508157253	2.6233267784	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4780977643	1.6508157253	2.3134710789	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4781556246	1.6508157253	2.3134710789	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4782135078	1.4742056131	2.3134710789	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4782713699	1.4742056131	2.3223779202	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4783292533	1.4742056131	2.3223779202	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4783871137	1.3770320415	2.3223779202	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4784449971	1.3770320415	5.5896639824	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4785028456	1.3770320415	5.5896639824	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4785607290	1.3309700489	5.5896639824	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4786185893	1.3309700489	8.8872709274	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4786764728	1.3309700489	8.8872709274	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4787343329	1.2801142931	8.8872709274	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4787922163	1.2801142931	8.1400594711	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4788500767	1.2801142931	8.1400594711	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4789079622	1.2772780657	8.1400594711	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4789658225	1.2772780657	4.8028259277	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4790236825	1.2772780657	4.8028259277	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4790815661	1.2328230143	4.8028259277	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4791394493	1.2328230143	3.6081097126	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4791973098	1.2328230143	3.6081097126	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4792551699	1.2092896700	3.6081097126	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4793130533	1.2092896700	2.9032166004	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4793709135	1.2092896700	2.9032166004	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4794287738	1.2164896727	2.9032166004	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4794866574	1.2164896727	3.1369037628	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4795445177	1.2164896727	3.1369037628	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4796024008	1.2204227448	3.1369037628	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4796602611	1.2204227448	2.2437500954	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4797181445	1.2204227448	2.2437500954	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4797760050	1.2122014761	2.2437500954	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4798338882	1.2122014761	4.1515517235	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4798917486	1.2122014761	4.1515517235	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4799496089	1.1941654682	4.1515517235	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4800074923	1.1878364086	8.2651634216	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4800653523	1.1878364086	8.2651634216	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4801232357	1.1878364086	8.2651634216	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4801810962	1.1934522390	7.7468094826	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4802389796	1.1934522390	7.7468094826	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4802968431	1.1934522390	7.7468094826	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4803547035	1.2030133009	4.3011417389	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4804125869	1.2030133009	4.3011417389	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4804704470	1.2030133009	4.3011417389	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4805283306	1.2334268093	3.5556948185	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4805861906	1.2334268093	3.5556948185	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4806440742	1.2334268093	3.5556948185	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4807019345	1.2182167768	3.1004147530	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4807597948	1.2182167768	3.1004147530	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4808176780	1.2182167768	3.1004147530	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4808755384	1.1759531498	2.2740991116	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4809334218	1.1759531498	2.2740991116	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4809912819	1.1759531498	2.2740991116	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4810491655	1.1417211294	2.3320312500	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4811070489	1.1417211294	2.3320312500	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4811648860	1.1417211294	2.3320312500	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4812227694	1.1646225452	2.3529801369	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4812806295	1.1646225452	2.3529801369	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4813385129	1.1646225452	2.3529801369	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4813963733	1.1542787552	1.9211699963	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4814542567	1.1542787552	1.9211699963	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4815121170	1.1542787552	1.9211699963	34.2582857143	0.5271676301	1.4060115607	0.7030057803
0.4815700002	1.1536759138	1.3903392553	34.2582857143	0.5271676301	1.4060115607	0.7030057803
