Day fraction since midnight on 	influent turbidity (NTU)	effluent turbidity (NTU)	water pump control (rpm)	coag pump control (rpm)	acid pump control (rpm)	carbon pump control (rpm)
0.7256257729	3.9922258854	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7256836580	4.7440819740	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7257415495	4.8491768837	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7257994461	5.0819158554	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7258573081	4.9112634659	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7259152047	4.5414857864	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7259730783	4.3929090500	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7260309634	4.0147123337	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7260888600	3.7770345211	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7261467300	3.4035062790	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7262046189	3.2098395824	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7262624847	2.8000721931	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7263203736	2.6797692776	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7263782394	2.3839976788	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7264361051	2.2928259373	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7264939940	2.1537475586	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7265518713	2.0701625347	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7266097371	1.9822107553	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7266676144	1.9452625513	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7267254918	1.8878525496	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7267833807	1.7862900496	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7268412349	1.6686433554	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7268991238	1.6148984432	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7269569895	1.5886412859	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7270148669	1.6085901260	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7270727442	1.8388847113	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7271306215	1.7015444040	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7271884988	1.6465872526	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7272463877	1.5818742514	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7273042651	1.5094414949	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7273621308	1.4366505146	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7274199966	1.4224388599	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7274778739	1.5112117529	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7275357513	1.3354915380	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7275936286	1.3126142025	2.3184010983	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7276515059	1.3126142025	2.5100269318	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7277093948	1.3126142025	2.5039503574	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7277672606	1.1741932631	2.5039503574	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7278251379	1.2328295708	2.5039503574	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7278830037	1.2328295708	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7279408810	1.1300185919	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7279987699	1.0997321606	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7280566356	1.0833232403	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7281145130	1.0698393583	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7281724019	1.0575650930	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7282302676	1.0332435369	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7282881450	1.0270138979	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7283460107	1.0223664045	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7284038996	1.0234622955	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7284617654	1.0312603712	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7285196658	1.0388458967	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7285775200	1.0433464050	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7286354089	1.0569947958	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7286932863	1.0652221441	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7287511636	1.0845292807	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7288090178	1.0864138603	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7288668951	1.0845408440	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7289247724	1.0345287323	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7289826498	1.0154678822	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7290405271	0.9442299604	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7290984160	0.9255381823	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7291562818	0.9052114487	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7292141591	0.8761565685	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7292720249	0.8382130861	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7293299022	0.8452994823	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7293877795	0.8605971336	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7294456568	0.9892324209	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7295035342	0.9902232885	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7295614115	0.9561637640	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7296192874	0.9377497435	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7296771628	0.9139808416	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7297350519	0.8379079103	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7297929062	0.8379079103	2.4449374676	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7298507837	0.8086556196	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7299086728	0.8086556196	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7299665387	0.8408671618	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7300244161	0.8408671618	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7300822936	0.7995909452	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7301401711	0.7995909452	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7301980486	0.8069527149	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7302559261	0.8069527149	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7303137920	0.7648510933	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7303716695	0.7648510933	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7304295585	0.7723610401	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7304874360	0.7723610401	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7305453019	0.7582243681	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7306031910	0.7582243681	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7306610569	0.7487807274	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7307189344	0.7487807274	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7307768003	0.7476944923	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7308346778	0.7476944923	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7308925553	0.7367514372	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7309504327	0.7367514372	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7310083102	0.7594695091	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7310661877	0.7594695091	2.6317493916	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7311240652	0.7620406151	2.9523944855	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7311819542	0.7620406151	2.9523944855	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7312398086	0.8286595345	2.9523944855	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7312976861	0.8286595345	2.9523944855	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7313555636	0.8807947636	2.9523944855	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7314134526	0.8807947636	2.9523944855	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7314713301	0.9371439219	2.9523944855	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7315291960	0.9371439219	2.9523944855	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7315870735	0.9953457117	2.9523944855	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7316449510	0.9953457117	2.9523944855	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7317028516	0.9993027449	2.9523944855	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7317606944	0.9993027449	2.9523944855	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7318185719	1.0085433722	2.9523944855	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7318764609	1.0085433722	2.9523944855	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7319343268	1.0279356241	2.9523944855	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7319922159	1.0279356241	2.9523944855	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7320500818	1.0260286331	3.0185518265	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7321079593	1.0260286331	3.0185518265	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7321658367	1.0248037577	3.0185518265	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7322237142	1.0248037577	3.0185518265	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7322815801	1.0238902569	3.0185518265	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7323394576	1.0238902569	3.0185518265	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7323973351	1.0054916143	3.0917313099	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7324552126	1.0054916143	3.0917313099	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7325130901	0.9884840250	3.0917313099	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7325709675	0.9884840250	3.0917313099	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7326288450	1.0028003454	3.0917313099	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7326867341	1.0028003454	3.0917313099	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7327445884	1.0222716331	3.0917313099	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7328024659	1.0222716331	3.0917313099	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7328603434	1.0172867775	3.0917313099	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7329182324	1.0172867775	3.0917313099	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7329760984	3.5102708340	3.0917313099	342.9942857143	0.1406011561	1.4060115607	0.7030057803
0.7330339758	4.1272497177	3.0917313099	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7330918533	4.1272497177	3.0917313099	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7331497526	4.1272497177	3.0917313099	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7332075921	3.7244822979	3.1341419220	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7332654663	3.7244822979	3.1341419220	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7333233520	3.7244822979	3.1341419220	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7333812146	3.1707231998	3.2859470844	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7334390888	3.1707231998	3.2859470844	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7334969745	3.1707231998	3.2859470844	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7335548371	2.5089647770	3.2859470844	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7336127113	2.4493236542	3.1589159966	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7336705970	2.4493236542	3.1589159966	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7337284480	2.4493236542	3.1589159966	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7337863222	2.4058697224	3.2479293346	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7338441964	2.4058697224	3.2479293346	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7339020821	2.4058697224	3.2479293346	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7339599563	2.2527973652	3.1746015549	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7340178189	2.2527973652	3.1746015549	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7340756930	2.2527973652	3.1746015549	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7341335788	6.3623352051	3.2883174419	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7341914414	6.3623352051	3.2883174419	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7342493156	6.3623352051	3.2883174419	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7343071781	1100.0000000000	3.8440725803	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7343650639	1100.0000000000	3.8440725803	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7344229265	1100.0000000000	3.8440725803	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7344808007	25.4332923889	3.7880353928	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7345386864	25.4332923889	3.7880353928	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7345965606	25.4332923889	3.7880353928	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7346544347	14.6898632050	3.7236557007	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7347122858	14.6898632050	3.7236557007	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7347701715	14.6898632050	3.7236557007	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7348280341	0.4317506850	3.6647334099	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7348859083	0.4317506850	3.6647334099	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7349437824	0.4317506850	3.6647334099	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7350016682	8.0732660294	3.5045630932	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7350595423	8.0732660294	3.5045630932	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7351174049	8.0732660294	3.5045630932	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7351752675	7.2771806717	3.5134427547	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7352331533	7.2771806717	3.5134427547	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7352910159	7.2771806717	3.5134427547	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7353489132	6.9008221626	3.3922579288	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7354067758	6.9008221626	3.3922579288	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7354646384	6.9008221626	3.3922579288	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7355225125	6.7138886452	3.3397893906	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7355803867	6.7138886452	3.3397893906	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7356382724	6.7138886452	3.3397893906	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7356961235	6.5827984810	3.3449950218	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7357539976	6.5827984810	3.3449950218	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7358118718	6.5827984810	3.3449950218	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7358697575	6.3929963112	3.2084279060	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7359276201	6.3929963112	3.2084279060	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7359855059	6.3929963112	3.2084279060	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7360433685	6.2613482475	3.2392399311	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7361012427	6.2613482475	3.2392399311	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7361591053	6.2613482475	3.2392399311	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7362169794	5.9905428886	3.2899830341	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7362748536	5.9905428886	3.2899830341	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7363327393	5.9905428886	3.2899830341	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7363906019	5.8628692627	3.1358659267	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7364484877	5.8628692627	3.1358659267	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7365063503	5.8628692627	3.1358659267	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7365642360	5.5827479362	3.1338715553	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7366221096	5.5827479362	3.1338715553	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7366799593	5.5827479362	3.1338715553	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7367378321	5.4639763832	3.1548817158	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7367957049	5.4639763832	3.1548817158	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7368535777	5.4639763832	3.1548817158	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7369114505	5.2732124329	3.1004176140	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7369693349	5.2732124329	3.1004176140	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7370272077	5.2732124329	3.1004176140	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7370850689	5.1534075737	3.3790290356	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7371429302	5.1534075737	3.3790290356	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7372008030	5.1534075737	3.3790290356	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7372586874	5.0371389389	3.2597942352	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7373165602	5.0371389389	3.2597942352	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7373744214	5.0371389389	3.2597942352	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7374323058	4.9675049782	3.3135647774	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7374901670	4.9675049782	3.3135647774	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7375480398	4.9675049782	3.3135647774	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7376059126	4.9499754906	3.1172926426	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7376637739	4.9499754906	3.1172926426	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7377216467	4.9499754906	3.1172926426	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7377795311	4.8016896248	3.2138149738	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7378373923	4.8016896248	3.2138149738	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7378952651	4.8016896248	3.2138149738	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7379531379	4.6071772575	3.3689413071	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7380110107	4.6071772575	3.3689413071	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7380688951	4.6071772575	3.3689413071	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7381267448	4.5756282806	3.2760479450	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7381846176	4.5756282806	3.2760479450	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7382424904	4.5756282806	3.2760479450	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7383003748	4.5100989342	3.2273509502	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7383582360	4.5100989342	3.2273509502	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7384161204	4.5100989342	3.2273509502	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7384739816	4.3485937119	3.1771242619	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7385318544	4.3485937119	3.1771242619	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7385897388	4.3485937119	3.1771242619	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7386476000	4.2988553047	3.1261138916	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7387054613	4.2988553047	3.1261138916	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7387633341	4.2988553047	3.1261138916	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7388212185	4.1486434937	3.2358539104	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7388790797	4.1486434937	3.2358539104	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7389369525	4.1486434937	3.2358539104	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7389948253	4.1373419762	3.1302843094	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7390527097	4.1373419762	3.1302843094	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7391105594	4.1373419762	3.1302843094	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7391684322	4.1180744171	3.1616578102	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7392263050	4.1180744171	3.1616578102	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7392841778	4.1180744171	3.1616578102	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7393420621	4.0400948524	3.0914320946	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7393999234	4.0400948524	3.0914320946	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7394577962	4.0400948524	3.0914320946	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7395156690	3.9568655491	3.1533255577	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7395735534	3.9568655491	3.1533255577	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7396314146	3.9568655491	3.1533255577	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7396892759	3.8935854435	3.1533255577	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7397471487	3.8763988018	3.0532319546	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7398050330	3.8763988018	3.0532319546	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7398628943	3.8763988018	3.0532319546	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7399207671	3.7804796696	2.9747068882	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7399786399	3.7804796696	2.9747068882	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7400365127	3.7804796696	2.9747068882	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7400943737	3.8036639690	2.8564403057	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7401522575	3.8036639690	2.8564403057	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7402101182	3.8036639690	2.8564403057	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7402679905	3.7493278980	2.9914112091	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7403258743	3.7493278980	2.9914112091	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7403837465	3.7493278980	2.9914112091	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7404416188	3.7257597446	3.0457899570	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7404995026	3.7257597446	3.0457899570	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7405573749	3.7257597446	3.0457899570	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7406152124	3.6757426262	2.9653093815	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7406730847	3.6757426262	2.9653093815	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.7407309569	3.6757426262	2.9653093815	0.0000000000	0.0000000000	0.0000000000	0.0000000000
