Day fraction since midnight on 	Time (seconds)	influent turbidity (NTU)	effluent turbidity (NTU)	water pump control (rpm)	coag pump control (rpm)	acid pump control (rpm)	carbon pump control (rpm)
0.41151982	3120	1.179775357	1.177814841	34.272	0.28116763	1.406011561	0.70300578
0.41157768	3144	1.172904015	1.177814841	34.272	0.28116763	1.406011561	0.70300578
0.411635543	3168	1.172904015	1.177814841	34.272	0.28116763	1.406011561	0.70300578
0.411693426	3192	1.165074825	1.177814841	34.272	0.28116763	1.406011561	0.70300578
0.411751291	3216	1.165074825	1.177814841	34.272	0.28116763	1.406011561	0.70300578
0.411809154	3240	1.167449594	1.177814841	34.272	0.28116763	1.406011561	0.70300578
0.411867038	3264	1.167449594	1.177814841	34.272	0.28116763	1.406011561	0.70300578
0.411924898	3288	1.159184218	1.177814841	34.272	0.28116763	1.406011561	0.70300578
0.411982785	3312	1.159184218	1.177814841	34.272	0.28116763	1.406011561	0.70300578
0.412040645	3336	1.145403743	1.177814841	34.272	0.28116763	1.406011561	0.70300578
0.412098528	3360	1.145403743	1.177814841	34.272	0.28116763	1.406011561	0.70300578
0.412156391	3384	1.148390412	1.177814841	34.272	0.28116763	1.406011561	0.70300578
0.412214255	3408	1.148390412	1.177814841	34.272	0.28116763	1.406011561	0.70300578
0.412272139	3432	1.135731459	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.41233	3456	1.135731459	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.412387861	3480	1.141021252	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.412445746	3504	1.141021252	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.412503611	3528	1.126110435	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.412561471	3552	1.126110435	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.412619357	3576	1.108393192	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.412677217	3600	1.108393192	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.412735083	3624	1.09153533	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.412792969	3648	1.09153533	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.412850829	3672	1.080695868	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.412908713	3696	1.080695868	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.412966575	3720	1.088821769	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.413024464	3744	1.088821769	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.413082324	3768	1.097229362	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.413140186	3792	1.097229362	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.413198046	3816	1.099320293	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.413255929	3840	1.099320293	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.413313793	3864	1.106900454	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.413371655	3888	1.106900454	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.413429538	3912	1.111780644	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.413487401	3936	1.111780644	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.413545287	3960	1.10935688	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.413603154	3984	1.10935688	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.413661016	4008	1.106902361	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.413718877	4032	1.106902361	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.41377676	4056	1.107926488	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.41383462	4080	1.107926488	1.06528914	34.272	0.28116763	1.406011561	0.70300578
0.413892504	4104	1.106059909	1.299499035	34.272	0.28116763	1.406011561	0.70300578
0.413950364	4128	1.106059909	1.299499035	34.272	0.28116763	1.406011561	0.70300578
0.414008231	4152	1.103189588	1.299499035	34.272	0.28116763	1.406011561	0.70300578
0.41406612	4176	1.103189588	1.299499035	34.272	0.28116763	1.406011561	0.70300578
0.41412398	4200	1.10262847	1.299499035	34.272	0.28116763	1.406011561	0.70300578
0.414181843	4224	1.10262847	1.299499035	34.272	0.28116763	1.406011561	0.70300578
0.414239729	4248	1.10761857	1.299499035	34.272	0.28116763	1.406011561	0.70300578
0.414297589	4272	1.10761857	1.299499035	34.272	0.28116763	1.406011561	0.70300578
0.414355452	4296	1.103369594	1.299499035	34.272	0.28116763	1.406011561	0.70300578
0.414413335	4320	1.103369594	1.299499035	34.272	0.28116763	1.406011561	0.70300578
0.414471195	4344	1.099729896	1.299499035	34.272	0.28116763	1.406011561	0.70300578
0.414529079	4368	1.099729896	1.299499035	34.272	0.28116763	1.406011561	0.70300578
0.414586939	4392	1.099138141	1.299499035	34.272	0.28116763	1.406011561	0.70300578
0.414644803	4416	1.099138141	1.299499035	34.272	0.28116763	1.406011561	0.70300578
0.414702686	4440	1.108253956	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.414760551	4464	1.108253956	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.414818435	4488	1.116154552	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.414876297	4512	1.116154552	0.999595344	34.272	0.28116763	1.406011561	346.8208092
0.414934158	4536	1.127333164	0.999595344	34.272	0.28116763	1.406011561	346.8208092
0.414992044	4560	1.127333164	0.999595344	34.272	0.28116763	1.406011561	346.8208092
0.415049906	4584	1.125741959	0.999595344	34.272	0.28116763	1.406011561	346.8208092
0.415107771	4608	1.125741959	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.415165655	4632	1.153756023	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.415223518	4656	1.153756023	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.41528138	4680	1.766556382	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.415339266	4704	1.766556382	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.415397126	4728	6.089867592	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.41545499	4752	6.089867592	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.415512877	4776	8.750899315	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.415570737	4800	8.750899315	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.415628621	4824	10.89716053	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.415686481	4848	10.89716053	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.415744341	4872	20.62187767	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.415802225	4896	20.62187767	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.415860085	4920	21.0312748	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.415917968	4944	21.0312748	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.415975829	4968	22.07613945	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.416033714	4992	22.07613945	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.416091577	5016	22.31963348	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.416149437	5040	22.15729141	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.416207322	5064	22.05309486	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.416265208	5088	21.35198212	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.416323045	5112	21.14056778	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.416380929	5136	20.21647644	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.416438789	5160	19.79137421	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.416496672	5184	18.83018303	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.416554532	5208	18.27052116	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.416612416	5232	17.0034008	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.416670276	5256	16.44883156	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.41672816	5280	15.1832056	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.41678602	5304	14.65464401	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.41684388	5328	13.33883572	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.416901763	5352	12.82262039	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.416959625	5376	11.70922756	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.417017521	5400	11.3887701	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.417075415	5424	10.30924129	0.999595344	34.272	0.28116763	1.406011561	0.70300578
0.417133265	5448	10.30924129	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.417191159	5472	8.412811279	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.417249032	5496	8.279278755	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.417306926	5520	7.889995575	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.41736482	5544	7.671288014	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.417422671	5568	7.127603054	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.417480548	5592	6.928521633	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.417538442	5616	6.480423927	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.417596339	5640	6.249611378	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.417654213	5664	5.761655808	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.417712084	5688	5.66374445	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.417769955	5712	5.198823452	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.41782785	5736	5.073617935	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.417885723	5760	4.765879154	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.417943599	5784	4.616197109	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.418001493	5808	4.300961018	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.41805937	5832	4.25050354	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.418117241	5856	4.012858391	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.41817512	5880	3.903486967	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.418233002	5904	3.68895793	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.418290896	5928	3.628127098	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.418348767	5952	3.383301497	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.418406665	5976	3.204383612	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.41846454	6000	3.13205266	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.418522413	6024	3.082279205	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.418580307	6048	2.940985203	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.418638178	6072	2.921611309	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.418696049	6096	2.808165789	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.418753944	6120	2.747206211	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.418811818	6144	2.64183712	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.418869691	6168	2.625532627	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.418927589	6192	2.505304337	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.418985483	6216	2.464770317	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.419043354	6240	2.358256578	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.419101228	6264	2.358256578	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.419159098	6288	2.30312705	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.419216992	6312	2.30312705	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.419274863	6336	2.263152123	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.419332757	6360	2.263152123	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.419390651	6384	2.164104939	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.419448504	6408	2.164104939	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.419506401	6432	2.064281225	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.419564272	6456	2.064281225	0.875305533	34.272	0.28116763	1.406011561	0.70300578
0.419622143	6480	2.064281225	0.865579248	34.272	0.28116763	1.406011561	0.70300578
0.419680037	6504	1.98669827	0.865579248	34.272	0.28116763	1.406011561	0.70300578
0.419737909	6528	1.940490842	0.865579248	34.272	0.28116763	1.406011561	0.70300578
0.419795785	6552	1.931844831	0.865579248	34.272	0.28116763	1.406011561	0.70300578
0.41985367	6576	1.874636054	0.865579248	34.272	0.28116763	1.406011561	0.70300578
0.419911564	6600	1.861987233	0.865579248	34.272	0.28116763	1.406011561	0.70300578
0.419969435	6624	1.828193307	0.865579248	34.272	0.28116763	1.406011561	0.70300578
0.420027311	6648	1.822327256	0.865579248	34.272	0.28116763	1.406011561	0.70300578
0.420085205	6672	1.7937392	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.420143076	6696	1.7937392	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.420200969	6720	1.737104774	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.42025884	6744	1.737104774	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.420316713	6768	1.729020238	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.420374612	6792	1.729020238	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.420432482	6816	1.719724774	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.420490345	6840	1.719724774	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.420548232	6864	1.696990728	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.420606092	6888	1.696990728	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.420663975	6912	1.65677011	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.420721836	6936	1.65677011	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.420779696	6960	1.634006858	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.420837583	6984	1.634006858	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.420895443	7008	1.625883937	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.420953308	7032	1.625883937	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.421011193	7056	1.600621343	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.421069056	7080	1.600621343	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.421126918	7104	1.592892528	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.421184803	7128	1.592892528	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.421242667	7152	1.606572151	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.421300552	7176	1.606572151	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.421358414	7200	1.614586353	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.421416274	7224	1.614586353	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.421474161	7248	1.585424304	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.421532022	7272	1.585424304	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.421589882	7296	1.596978903	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.421647766	7320	1.596978903	0.83225131	34.272	0.28116763	1.406011561	0.70300578
0.421705626	7344	1.591024995	0.812613845	34.272	0.28116763	1.406011561	0.70300578
0.421763509	7368	1.591024995	0.812613845	34.272	0.28116763	1.406011561	0.70300578
0.42182137	7392	1.580817938	0.812613845	34.272	0.28116763	1.406011561	0.70300578
0.421879253	7416	1.580817938	0.812613845	34.272	0.28116763	1.406011561	0.70300578
0.421937115	7440	1.56242156	0.812613845	34.272	0.28116763	1.406011561	0.70300578
0.421994977	7464	1.56242156	0.812613845	34.272	0.28116763	1.406011561	0.70300578
0.422052863	7488	1.545306921	0.812613845	34.272	0.28116763	1.406011561	0.70300578
0.422110726	7512	1.545306921	0.812613845	34.272	0.28116763	1.406011561	0.70300578
0.422168586	7536	1.538388729	0.812613845	34.272	0.28116763	1.406011561	0.70300578
0.422226475	7560	1.538388729	0.812613845	34.272	0.28116763	1.406011561	0.70300578
0.422284337	7584	1.54348743	0.812613845	34.272	0.28116763	1.406011561	0.70300578
0.422342203	7608	1.54348743	0.812613845	34.272	0.28116763	1.406011561	0.70300578
0.422400086	7632	1.549047113	0.812613845	34.272	0.28116763	1.406011561	0.70300578
0.422457946	7656	1.544199586	0.812613845	34.272	0.28116763	1.406011561	0.70300578
0.42251583	7680	1.53347373	0.812613845	34.272	0.28116763	1.406011561	0.70300578
0.422573682	7704	1.530929208	0.812613845	34.272	0.28116763	1.406011561	0.70300578
0.422631551	7728	1.53201282	0.812613845	34.272	0.28116763	1.406011561	0.70300578
